Round	Timestamp	Name	Alliance	Best Attacker	Attack Point	Best Defender	Defense Point
353	2021-03-15 23:23:46	maluko	maluko	maluko	401,168,664,272,217,760,071,680	maluko	15,885,892,986,591,195,955,200
352	2021-03-11 19:40:35	ssymkaa		ssymkaa	2,333,473,881,066,124,607,488	RETAAS	335,150,528,324,381,704,192
351	2021-03-11 18:26:26	ssymkaa		ssymkaa	2,333,473,881,066,124,607,488	RETAAS	335,150,528,324,381,704,192
350	2021-03-08 16:50:53	maluko	maluko	maluko	47,014,743,030,721,884,979,200	maluko	24,624,393,007,546,073,350,144
349	2021-03-05 15:53:21	guppi	мой	guppi	5,910,340,763,757,237,501,952	guppi	12,091,216,153,471,069,716,480
348	2021-03-02 14:34:45	maluko	maluko	maluko	2,929,650,887,979,129,372,672	maluko	2,331,173,070,905,620,037,632
347	2021-02-27 08:22:53	black11	TR	black11	3,270,966,328,795,008,598,016	black11	1,818,847,081,482,016,784,384
346	2021-02-24 00:30:37	maluko	maluko	maluko	123,993,962,217,329,947,312,128	MARVEL	22,356,624,229,311,166,021,632
345	2021-02-20 14:15:17	MARVEL	INFINITY	MARVEL	42,252,589,363,644,287,942,656	MARVEL	1,201,936,204,563,716,505,600
344	2021-02-20 02:31:30	MARVEL	INFINITY	MARVEL	42,252,589,363,644,287,942,656	MARVEL	1,201,936,204,563,716,505,600
343	2021-02-17 00:53:36	MARVEL	INFINITY	MARVEL	110,260,192,887,526,534,414,336	MARVEL	3,520,585,779,482,039,681,024
342	2021-02-10 23:39:37	darkmoul84	HUN	megfingatlak	2,972,267,695,932,193,112,064	Melisa	378,429,988,161,849,982,976
341	2021-02-07 22:26:15	FCII	TR	FCII	1,831,503,944,286,720,229,376	FCII	664,014,402,415,747,792,896
360	2021-04-06 14:01:04	ma1uko		ma1uko	21,814,265,706,293,869,150,208	ma1uko	2,145,890,067,497,789,685,760
359	2021-04-03 12:06:31	ma1uko	maluko	ma1uko	45,745,033,488,264,839,168	-d(-_-)b-	2,595,413,622,830,249,984
358	2021-03-31 10:36:48	ma1uko	maluko	ma1uko	16,421,827,442,640,034,988,032	Black11	659,635,337,970,322,898,944
357	2021-03-28 07:59:34	ma1uko	maluko	ma1uko	10,620,849,553,180,733,734,912	ma1uko	1,873,681,904,312,093,507,584
356	2021-03-25 05:27:41	ma1uko		maluko	5,360,900,301,070,388,953,088	maluko	575,016,046,282,089,955,328
355	2021-03-22 03:59:19	maluko	maluko	maluko	60,739,469,529,790,889,984	TVP	2,958,681,912,121,402,368
354	2021-03-19 01:12:03	maluko	maluko	maluko	8,860,103,680,177,182,081,024	TJSR	3,387,985,146,259,506,200,576
353	2021-03-15 23:23:46	maluko	maluko	maluko	401,168,664,272,217,760,071,680	maluko	15,885,892,986,591,195,955,200
352	2021-03-11 19:40:35	ssymkaa		ssymkaa	2,333,473,881,066,124,607,488	RETAAS	335,150,528,324,381,704,192
351	2021-03-11 18:26:26	ssymkaa		ssymkaa	2,333,473,881,066,124,607,488	RETAAS	335,150,528,324,381,704,192
350	2021-03-08 16:50:53	maluko	maluko	maluko	47,014,743,030,721,884,979,200	maluko	24,624,393,007,546,073,350,144
349	2021-03-05 15:53:21	guppi	мой	guppi	5,910,340,763,757,237,501,952	guppi	12,091,216,153,471,069,716,480
348	2021-03-02 14:34:45	maluko	maluko	maluko	2,929,650,887,979,129,372,672	maluko	2,331,173,070,905,620,037,632
347	2021-02-27 08:22:53	black11	TR	black11	3,270,966,328,795,008,598,016	black11	1,818,847,081,482,016,784,384
346	2021-02-24 00:30:37	maluko	maluko	maluko	123,993,962,217,329,947,312,128	MARVEL	22,356,624,229,311,166,021,632
345	2021-02-20 14:15:17	MARVEL	INFINITY	MARVEL	42,252,589,363,644,287,942,656	MARVEL	1,201,936,204,563,716,505,600
344	2021-02-20 02:31:30	MARVEL	INFINITY	MARVEL	42,252,589,363,644,287,942,656	MARVEL	1,201,936,204,563,716,505,600
343	2021-02-17 00:53:36	MARVEL	INFINITY	MARVEL	110,260,192,887,526,534,414,336	MARVEL	3,520,585,779,482,039,681,024
342	2021-02-10 23:39:37	darkmoul84	HUN	megfingatlak	2,972,267,695,932,193,112,064	Melisa	378,429,988,161,849,982,976
341	2021-02-07 22:26:15	FCII	TR	FCII	1,831,503,944,286,720,229,376	FCII	664,014,402,415,747,792,896
360	2021-04-06 14:01:04	ma1uko		ma1uko	21,814,265,706,293,869,150,208	ma1uko	2,145,890,067,497,789,685,760
359	2021-04-03 12:06:31	ma1uko	maluko	ma1uko	45,745,033,488,264,839,168	-d(-_-)b-	2,595,413,622,830,249,984
358	2021-03-31 10:36:48	ma1uko	maluko	ma1uko	16,421,827,442,640,034,988,032	Black11	659,635,337,970,322,898,944
357	2021-03-28 07:59:34	ma1uko	maluko	ma1uko	10,620,849,553,180,733,734,912	ma1uko	1,873,681,904,312,093,507,584
356	2021-03-25 05:27:41	ma1uko		maluko	5,360,900,301,070,388,953,088	maluko	575,016,046,282,089,955,328
355	2021-03-22 03:59:19	maluko	maluko	maluko	60,739,469,529,790,889,984	TVP	2,958,681,912,121,402,368
354	2021-03-19 01:12:03	maluko	maluko	maluko	8,860,103,680,177,182,081,024	TJSR	3,387,985,146,259,506,200,576
353	2021-03-15 23:23:46	maluko	maluko	maluko	401,168,664,272,217,760,071,680	maluko	15,885,892,986,591,195,955,200
352	2021-03-11 19:40:35	ssymkaa		ssymkaa	2,333,473,881,066,124,607,488	RETAAS	335,150,528,324,381,704,192
351	2021-03-11 18:26:26	ssymkaa		ssymkaa	2,333,473,881,066,124,607,488	RETAAS	335,150,528,324,381,704,192
350	2021-03-08 16:50:53	maluko	maluko	maluko	47,014,743,030,721,884,979,200	maluko	24,624,393,007,546,073,350,144
349	2021-03-05 15:53:21	guppi	мой	guppi	5,910,340,763,757,237,501,952	guppi	12,091,216,153,471,069,716,480
348	2021-03-02 14:34:45	maluko	maluko	maluko	2,929,650,887,979,129,372,672	maluko	2,331,173,070,905,620,037,632
347	2021-02-27 08:22:53	black11	TR	black11	3,270,966,328,795,008,598,016	black11	1,818,847,081,482,016,784,384
346	2021-02-24 00:30:37	maluko	maluko	maluko	123,993,962,217,329,947,312,128	MARVEL	22,356,624,229,311,166,021,632
345	2021-02-20 14:15:17	MARVEL	INFINITY	MARVEL	42,252,589,363,644,287,942,656	MARVEL	1,201,936,204,563,716,505,600
344	2021-02-20 02:31:30	MARVEL	INFINITY	MARVEL	42,252,589,363,644,287,942,656	MARVEL	1,201,936,204,563,716,505,600
343	2021-02-17 00:53:36	MARVEL	INFINITY	MARVEL	110,260,192,887,526,534,414,336	MARVEL	3,520,585,779,482,039,681,024
342	2021-02-10 23:39:37	darkmoul84	HUN	megfingatlak	2,972,267,695,932,193,112,064	Melisa	378,429,988,161,849,982,976
341	2021-02-07 22:26:15	FCII	TR	FCII	1,831,503,944,286,720,229,376	FCII	664,014,402,415,747,792,896
360	2021-04-06 14:01:04	ma1uko		ma1uko	21,814,265,706,293,869,150,208	ma1uko	2,145,890,067,497,789,685,760
359	2021-04-03 12:06:31	ma1uko	maluko	ma1uko	45,745,033,488,264,839,168	-d(-_-)b-	2,595,413,622,830,249,984
358	2021-03-31 10:36:48	ma1uko	maluko	ma1uko	16,421,827,442,640,034,988,032	Black11	659,635,337,970,322,898,944
357	2021-03-28 07:59:34	ma1uko	maluko	ma1uko	10,620,849,553,180,733,734,912	ma1uko	1,873,681,904,312,093,507,584
356	2021-03-25 05:27:41	ma1uko		maluko	5,360,900,301,070,388,953,088	maluko	575,016,046,282,089,955,328
355	2021-03-22 03:59:19	maluko	maluko	maluko	60,739,469,529,790,889,984	TVP	2,958,681,912,121,402,368
354	2021-03-19 01:12:03	maluko	maluko	maluko	8,860,103,680,177,182,081,024	TJSR	3,387,985,146,259,506,200,576
353	2021-03-15 23:23:46	maluko	maluko	maluko	401,168,664,272,217,760,071,680	maluko	15,885,892,986,591,195,955,200
352	2021-03-11 19:40:35	ssymkaa		ssymkaa	2,333,473,881,066,124,607,488	RETAAS	335,150,528,324,381,704,192
351	2021-03-11 18:26:26	ssymkaa		ssymkaa	2,333,473,881,066,124,607,488	RETAAS	335,150,528,324,381,704,192
350	2021-03-08 16:50:53	maluko	maluko	maluko	47,014,743,030,721,884,979,200	maluko	24,624,393,007,546,073,350,144
349	2021-03-05 15:53:21	guppi	мой	guppi	5,910,340,763,757,237,501,952	guppi	12,091,216,153,471,069,716,480
348	2021-03-02 14:34:45	maluko	maluko	maluko	2,929,650,887,979,129,372,672	maluko	2,331,173,070,905,620,037,632
347	2021-02-27 08:22:53	black11	TR	black11	3,270,966,328,795,008,598,016	black11	1,818,847,081,482,016,784,384
346	2021-02-24 00:30:37	maluko	maluko	maluko	123,993,962,217,329,947,312,128	MARVEL	22,356,624,229,311,166,021,632
345	2021-02-20 14:15:17	MARVEL	INFINITY	MARVEL	42,252,589,363,644,287,942,656	MARVEL	1,201,936,204,563,716,505,600
344	2021-02-20 02:31:30	MARVEL	INFINITY	MARVEL	42,252,589,363,644,287,942,656	MARVEL	1,201,936,204,563,716,505,600
343	2021-02-17 00:53:36	MARVEL	INFINITY	MARVEL	110,260,192,887,526,534,414,336	MARVEL	3,520,585,779,482,039,681,024
342	2021-02-10 23:39:37	darkmoul84	HUN	megfingatlak	2,972,267,695,932,193,112,064	Melisa	378,429,988,161,849,982,976
341	2021-02-07 22:26:15	FCII	TR	FCII	1,831,503,944,286,720,229,376	FCII	664,014,402,415,747,792,896
360	2021-04-06 14:01:04	ma1uko		ma1uko	21,814,265,706,293,869,150,208	ma1uko	2,145,890,067,497,789,685,760
359	2021-04-03 12:06:31	ma1uko	maluko	ma1uko	45,745,033,488,264,839,168	-d(-_-)b-	2,595,413,622,830,249,984
358	2021-03-31 10:36:48	ma1uko	maluko	ma1uko	16,421,827,442,640,034,988,032	Black11	659,635,337,970,322,898,944
357	2021-03-28 07:59:34	ma1uko	maluko	ma1uko	10,620,849,553,180,733,734,912	ma1uko	1,873,681,904,312,093,507,584
356	2021-03-25 05:27:41	ma1uko		maluko	5,360,900,301,070,388,953,088	maluko	575,016,046,282,089,955,328
355	2021-03-22 03:59:19	maluko	maluko	maluko	60,739,469,529,790,889,984	TVP	2,958,681,912,121,402,368
354	2021-03-19 01:12:03	maluko	maluko	maluko	8,860,103,680,177,182,081,024	TJSR	3,387,985,146,259,506,200,576
353	2021-03-15 23:23:46	maluko	maluko	maluko	401,168,664,272,217,760,071,680	maluko	15,885,892,986,591,195,955,200
352	2021-03-11 19:40:35	ssymkaa		ssymkaa	2,333,473,881,066,124,607,488	RETAAS	335,150,528,324,381,704,192
351	2021-03-11 18:26:26	ssymkaa		ssymkaa	2,333,473,881,066,124,607,488	RETAAS	335,150,528,324,381,704,192
350	2021-03-08 16:50:53	maluko	maluko	maluko	47,014,743,030,721,884,979,200	maluko	24,624,393,007,546,073,350,144
349	2021-03-05 15:53:21	guppi	мой	guppi	5,910,340,763,757,237,501,952	guppi	12,091,216,153,471,069,716,480
348	2021-03-02 14:34:45	maluko	maluko	maluko	2,929,650,887,979,129,372,672	maluko	2,331,173,070,905,620,037,632
347	2021-02-27 08:22:53	black11	TR	black11	3,270,966,328,795,008,598,016	black11	1,818,847,081,482,016,784,384
346	2021-02-24 00:30:37	maluko	maluko	maluko	123,993,962,217,329,947,312,128	MARVEL	22,356,624,229,311,166,021,632
345	2021-02-20 14:15:17	MARVEL	INFINITY	MARVEL	42,252,589,363,644,287,942,656	MARVEL	1,201,936,204,563,716,505,600
344	2021-02-20 02:31:30	MARVEL	INFINITY	MARVEL	42,252,589,363,644,287,942,656	MARVEL	1,201,936,204,563,716,505,600
343	2021-02-17 00:53:36	MARVEL	INFINITY	MARVEL	110,260,192,887,526,534,414,336	MARVEL	3,520,585,779,482,039,681,024
342	2021-02-10 23:39:37	darkmoul84	HUN	megfingatlak	2,972,267,695,932,193,112,064	Melisa	378,429,988,161,849,982,976
341	2021-02-07 22:26:15	FCII	TR	FCII	1,831,503,944,286,720,229,376	FCII	664,014,402,415,747,792,896
360	2021-04-06 14:01:04	ma1uko		ma1uko	21,814,265,706,293,869,150,208	ma1uko	2,145,890,067,497,789,685,760
359	2021-04-03 12:06:31	ma1uko	maluko	ma1uko	45,745,033,488,264,839,168	-d(-_-)b-	2,595,413,622,830,249,984
358	2021-03-31 10:36:48	ma1uko	maluko	ma1uko	16,421,827,442,640,034,988,032	Black11	659,635,337,970,322,898,944
357	2021-03-28 07:59:34	ma1uko	maluko	ma1uko	10,620,849,553,180,733,734,912	ma1uko	1,873,681,904,312,093,507,584
356	2021-03-25 05:27:41	ma1uko		maluko	5,360,900,301,070,388,953,088	maluko	575,016,046,282,089,955,328
355	2021-03-22 03:59:19	maluko	maluko	maluko	60,739,469,529,790,889,984	TVP	2,958,681,912,121,402,368
354	2021-03-19 01:12:03	maluko	maluko	maluko	8,860,103,680,177,182,081,024	TJSR	3,387,985,146,259,506,200,576
353	2021-03-15 23:23:46	maluko	maluko	maluko	401,168,664,272,217,760,071,680	maluko	15,885,892,986,591,195,955,200
352	2021-03-11 19:40:35	ssymkaa		ssymkaa	2,333,473,881,066,124,607,488	RETAAS	335,150,528,324,381,704,192
351	2021-03-11 18:26:26	ssymkaa		ssymkaa	2,333,473,881,066,124,607,488	RETAAS	335,150,528,324,381,704,192
350	2021-03-08 16:50:53	maluko	maluko	maluko	47,014,743,030,721,884,979,200	maluko	24,624,393,007,546,073,350,144
349	2021-03-05 15:53:21	guppi	мой	guppi	5,910,340,763,757,237,501,952	guppi	12,091,216,153,471,069,716,480
348	2021-03-02 14:34:45	maluko	maluko	maluko	2,929,650,887,979,129,372,672	maluko	2,331,173,070,905,620,037,632
347	2021-02-27 08:22:53	black11	TR	black11	3,270,966,328,795,008,598,016	black11	1,818,847,081,482,016,784,384
346	2021-02-24 00:30:37	maluko	maluko	maluko	123,993,962,217,329,947,312,128	MARVEL	22,356,624,229,311,166,021,632
345	2021-02-20 14:15:17	MARVEL	INFINITY	MARVEL	42,252,589,363,644,287,942,656	MARVEL	1,201,936,204,563,716,505,600
344	2021-02-20 02:31:30	MARVEL	INFINITY	MARVEL	42,252,589,363,644,287,942,656	MARVEL	1,201,936,204,563,716,505,600
343	2021-02-17 00:53:36	MARVEL	INFINITY	MARVEL	110,260,192,887,526,534,414,336	MARVEL	3,520,585,779,482,039,681,024
342	2021-02-10 23:39:37	darkmoul84	HUN	megfingatlak	2,972,267,695,932,193,112,064	Melisa	378,429,988,161,849,982,976
341	2021-02-07 22:26:15	FCII	TR	FCII	1,831,503,944,286,720,229,376	FCII	664,014,402,415,747,792,896
360	2021-04-06 14:01:04	ma1uko		ma1uko	21,814,265,706,293,869,150,208	ma1uko	2,145,890,067,497,789,685,760
359	2021-04-03 12:06:31	ma1uko	maluko	ma1uko	45,745,033,488,264,839,168	-d(-_-)b-	2,595,413,622,830,249,984
358	2021-03-31 10:36:48	ma1uko	maluko	ma1uko	16,421,827,442,640,034,988,032	Black11	659,635,337,970,322,898,944
357	2021-03-28 07:59:34	ma1uko	maluko	ma1uko	10,620,849,553,180,733,734,912	ma1uko	1,873,681,904,312,093,507,584
356	2021-03-25 05:27:41	ma1uko		maluko	5,360,900,301,070,388,953,088	maluko	575,016,046,282,089,955,328
355	2021-03-22 03:59:19	maluko	maluko	maluko	60,739,469,529,790,889,984	TVP	2,958,681,912,121,402,368
354	2021-03-19 01:12:03	maluko	maluko	maluko	8,860,103,680,177,182,081,024	TJSR	3,387,985,146,259,506,200,576
353	2021-03-15 23:23:46	maluko	maluko	maluko	401,168,664,272,217,760,071,680	maluko	15,885,892,986,591,195,955,200
352	2021-03-11 19:40:35	ssymkaa		ssymkaa	2,333,473,881,066,124,607,488	RETAAS	335,150,528,324,381,704,192
351	2021-03-11 18:26:26	ssymkaa		ssymkaa	2,333,473,881,066,124,607,488	RETAAS	335,150,528,324,381,704,192
350	2021-03-08 16:50:53	maluko	maluko	maluko	47,014,743,030,721,884,979,200	maluko	24,624,393,007,546,073,350,144
349	2021-03-05 15:53:21	guppi	мой	guppi	5,910,340,763,757,237,501,952	guppi	12,091,216,153,471,069,716,480
348	2021-03-02 14:34:45	maluko	maluko	maluko	2,929,650,887,979,129,372,672	maluko	2,331,173,070,905,620,037,632
347	2021-02-27 08:22:53	black11	TR	black11	3,270,966,328,795,008,598,016	black11	1,818,847,081,482,016,784,384
346	2021-02-24 00:30:37	maluko	maluko	maluko	123,993,962,217,329,947,312,128	MARVEL	22,356,624,229,311,166,021,632
345	2021-02-20 14:15:17	MARVEL	INFINITY	MARVEL	42,252,589,363,644,287,942,656	MARVEL	1,201,936,204,563,716,505,600
344	2021-02-20 02:31:30	MARVEL	INFINITY	MARVEL	42,252,589,363,644,287,942,656	MARVEL	1,201,936,204,563,716,505,600
343	2021-02-17 00:53:36	MARVEL	INFINITY	MARVEL	110,260,192,887,526,534,414,336	MARVEL	3,520,585,779,482,039,681,024
342	2021-02-10 23:39:37	darkmoul84	HUN	megfingatlak	2,972,267,695,932,193,112,064	Melisa	378,429,988,161,849,982,976
341	2021-02-07 22:26:15	FCII	TR	FCII	1,831,503,944,286,720,229,376	FCII	664,014,402,415,747,792,896
360	2021-04-06 14:01:04	ma1uko		ma1uko	21,814,265,706,293,869,150,208	ma1uko	2,145,890,067,497,789,685,760
359	2021-04-03 12:06:31	ma1uko	maluko	ma1uko	45,745,033,488,264,839,168	-d(-_-)b-	2,595,413,622,830,249,984
358	2021-03-31 10:36:48	ma1uko	maluko	ma1uko	16,421,827,442,640,034,988,032	Black11	659,635,337,970,322,898,944
357	2021-03-28 07:59:34	ma1uko	maluko	ma1uko	10,620,849,553,180,733,734,912	ma1uko	1,873,681,904,312,093,507,584
356	2021-03-25 05:27:41	ma1uko		maluko	5,360,900,301,070,388,953,088	maluko	575,016,046,282,089,955,328
355	2021-03-22 03:59:19	maluko	maluko	maluko	60,739,469,529,790,889,984	TVP	2,958,681,912,121,402,368
354	2021-03-19 01:12:03	maluko	maluko	maluko	8,860,103,680,177,182,081,024	TJSR	3,387,985,146,259,506,200,576
353	2021-03-15 23:23:46	maluko	maluko	maluko	401,168,664,272,217,760,071,680	maluko	15,885,892,986,591,195,955,200
352	2021-03-11 19:40:35	ssymkaa		ssymkaa	2,333,473,881,066,124,607,488	RETAAS	335,150,528,324,381,704,192
351	2021-03-11 18:26:26	ssymkaa		ssymkaa	2,333,473,881,066,124,607,488	RETAAS	335,150,528,324,381,704,192
350	2021-03-08 16:50:53	maluko	maluko	maluko	47,014,743,030,721,884,979,200	maluko	24,624,393,007,546,073,350,144
349	2021-03-05 15:53:21	guppi	мой	guppi	5,910,340,763,757,237,501,952	guppi	12,091,216,153,471,069,716,480
348	2021-03-02 14:34:45	maluko	maluko	maluko	2,929,650,887,979,129,372,672	maluko	2,331,173,070,905,620,037,632
347	2021-02-27 08:22:53	black11	TR	black11	3,270,966,328,795,008,598,016	black11	1,818,847,081,482,016,784,384
346	2021-02-24 00:30:37	maluko	maluko	maluko	123,993,962,217,329,947,312,128	MARVEL	22,356,624,229,311,166,021,632
345	2021-02-20 14:15:17	MARVEL	INFINITY	MARVEL	42,252,589,363,644,287,942,656	MARVEL	1,201,936,204,563,716,505,600
344	2021-02-20 02:31:30	MARVEL	INFINITY	MARVEL	42,252,589,363,644,287,942,656	MARVEL	1,201,936,204,563,716,505,600
343	2021-02-17 00:53:36	MARVEL	INFINITY	MARVEL	110,260,192,887,526,534,414,336	MARVEL	3,520,585,779,482,039,681,024
342	2021-02-10 23:39:37	darkmoul84	HUN	megfingatlak	2,972,267,695,932,193,112,064	Melisa	378,429,988,161,849,982,976
341	2021-02-07 22:26:15	FCII	TR	FCII	1,831,503,944,286,720,229,376	FCII	664,014,402,415,747,792,896
360	2021-04-06 14:01:04	ma1uko		ma1uko	21,814,265,706,293,869,150,208	ma1uko	2,145,890,067,497,789,685,760
359	2021-04-03 12:06:31	ma1uko	maluko	ma1uko	45,745,033,488,264,839,168	-d(-_-)b-	2,595,413,622,830,249,984
358	2021-03-31 10:36:48	ma1uko	maluko	ma1uko	16,421,827,442,640,034,988,032	Black11	659,635,337,970,322,898,944
357	2021-03-28 07:59:34	ma1uko	maluko	ma1uko	10,620,849,553,180,733,734,912	ma1uko	1,873,681,904,312,093,507,584
356	2021-03-25 05:27:41	ma1uko		maluko	5,360,900,301,070,388,953,088	maluko	575,016,046,282,089,955,328
355	2021-03-22 03:59:19	maluko	maluko	maluko	60,739,469,529,790,889,984	TVP	2,958,681,912,121,402,368
354	2021-03-19 01:12:03	maluko	maluko	maluko	8,860,103,680,177,182,081,024	TJSR	3,387,985,146,259,506,200,576
353	2021-03-15 23:23:46	maluko	maluko	maluko	401,168,664,272,217,760,071,680	maluko	15,885,892,986,591,195,955,200
352	2021-03-11 19:40:35	ssymkaa		ssymkaa	2,333,473,881,066,124,607,488	RETAAS	335,150,528,324,381,704,192
351	2021-03-11 18:26:26	ssymkaa		ssymkaa	2,333,473,881,066,124,607,488	RETAAS	335,150,528,324,381,704,192
350	2021-03-08 16:50:53	maluko	maluko	maluko	47,014,743,030,721,884,979,200	maluko	24,624,393,007,546,073,350,144
349	2021-03-05 15:53:21	guppi	мой	guppi	5,910,340,763,757,237,501,952	guppi	12,091,216,153,471,069,716,480
348	2021-03-02 14:34:45	maluko	maluko	maluko	2,929,650,887,979,129,372,672	maluko	2,331,173,070,905,620,037,632
347	2021-02-27 08:22:53	black11	TR	black11	3,270,966,328,795,008,598,016	black11	1,818,847,081,482,016,784,384
346	2021-02-24 00:30:37	maluko	maluko	maluko	123,993,962,217,329,947,312,128	MARVEL	22,356,624,229,311,166,021,632
345	2021-02-20 14:15:17	MARVEL	INFINITY	MARVEL	42,252,589,363,644,287,942,656	MARVEL	1,201,936,204,563,716,505,600
344	2021-02-20 02:31:30	MARVEL	INFINITY	MARVEL	42,252,589,363,644,287,942,656	MARVEL	1,201,936,204,563,716,505,600
343	2021-02-17 00:53:36	MARVEL	INFINITY	MARVEL	110,260,192,887,526,534,414,336	MARVEL	3,520,585,779,482,039,681,024
342	2021-02-10 23:39:37	darkmoul84	HUN	megfingatlak	2,972,267,695,932,193,112,064	Melisa	378,429,988,161,849,982,976
341	2021-02-07 22:26:15	FCII	TR	FCII	1,831,503,944,286,720,229,376	FCII	664,014,402,415,747,792,896
360	2021-04-06 14:01:04	ma1uko		ma1uko	21,814,265,706,293,869,150,208	ma1uko	2,145,890,067,497,789,685,760
359	2021-04-03 12:06:31	ma1uko	maluko	ma1uko	45,745,033,488,264,839,168	-d(-_-)b-	2,595,413,622,830,249,984
358	2021-03-31 10:36:48	ma1uko	maluko	ma1uko	16,421,827,442,640,034,988,032	Black11	659,635,337,970,322,898,944
357	2021-03-28 07:59:34	ma1uko	maluko	ma1uko	10,620,849,553,180,733,734,912	ma1uko	1,873,681,904,312,093,507,584
356	2021-03-25 05:27:41	ma1uko		maluko	5,360,900,301,070,388,953,088	maluko	575,016,046,282,089,955,328
355	2021-03-22 03:59:19	maluko	maluko	maluko	60,739,469,529,790,889,984	TVP	2,958,681,912,121,402,368
354	2021-03-19 01:12:03	maluko	maluko	maluko	8,860,103,680,177,182,081,024	TJSR	3,387,985,146,259,506,200,576
353	2021-03-15 23:23:46	maluko	maluko	maluko	401,168,664,272,217,760,071,680	maluko	15,885,892,986,591,195,955,200
352	2021-03-11 19:40:35	ssymkaa		ssymkaa	2,333,473,881,066,124,607,488	RETAAS	335,150,528,324,381,704,192
351	2021-03-11 18:26:26	ssymkaa		ssymkaa	2,333,473,881,066,124,607,488	RETAAS	335,150,528,324,381,704,192
350	2021-03-08 16:50:53	maluko	maluko	maluko	47,014,743,030,721,884,979,200	maluko	24,624,393,007,546,073,350,144
349	2021-03-05 15:53:21	guppi	мой	guppi	5,910,340,763,757,237,501,952	guppi	12,091,216,153,471,069,716,480
348	2021-03-02 14:34:45	maluko	maluko	maluko	2,929,650,887,979,129,372,672	maluko	2,331,173,070,905,620,037,632
347	2021-02-27 08:22:53	black11	TR	black11	3,270,966,328,795,008,598,016	black11	1,818,847,081,482,016,784,384
346	2021-02-24 00:30:37	maluko	maluko	maluko	123,993,962,217,329,947,312,128	MARVEL	22,356,624,229,311,166,021,632
345	2021-02-20 14:15:17	MARVEL	INFINITY	MARVEL	42,252,589,363,644,287,942,656	MARVEL	1,201,936,204,563,716,505,600
344	2021-02-20 02:31:30	MARVEL	INFINITY	MARVEL	42,252,589,363,644,287,942,656	MARVEL	1,201,936,204,563,716,505,600
343	2021-02-17 00:53:36	MARVEL	INFINITY	MARVEL	110,260,192,887,526,534,414,336	MARVEL	3,520,585,779,482,039,681,024
342	2021-02-10 23:39:37	darkmoul84	HUN	megfingatlak	2,972,267,695,932,193,112,064	Melisa	378,429,988,161,849,982,976
341	2021-02-07 22:26:15	FCII	TR	FCII	1,831,503,944,286,720,229,376	FCII	664,014,402,415,747,792,896
